continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso,cat_empresa,cat_salario,cat_experiencia
5,2,1,0,2735,2011,3,96858.28,0,1,0,2,2,2
5,3,1,0,2217,1971,3,97334.1,0,1,0,1,2,2
5,3,0,1,1843,1989,1,111513.8,0,1,0,1,0,3
2,3,1,0,474,2010,2,58633.99,0,1,1,2,3,2
1,3,1,0,10689,1987,3,106657.24,0,1,0,1,2,2
5,2,1,0,5824,1989,2,55947.9,0,1,1,1,3,2
5,3,1,0,81,1987,3,32072.16,0,1,1,1,1,2
5,1,1,0,1409,1991,3,148070.58,0,0,1,1,0,2
0,2,0,0,3538,1998,4,161108.31,0,1,1,2,0,4
5,3,0,0,3025,2009,4,99796.88,0,1,0,2,2,4
5,3,1,0,1210,1963,4,65127.67,0,0,0,1,3,2
0,3,0,0,3134,1999,4,37550.56,0,0,0,2,3,4
5,3,1,0,417,1807,4,210.5073,1,1,1,0,1,2
1,3,1,1,985,2009,4,75048.11,0,1,1,2,2,1
5,2,0,0,25108,1976,2,133661.33,0,1,1,1,0,4
0,3,0,0,3360,2002,2,885.354,1,1,0,2,1,4
5,3,0,0,588,2014,3,13089.01,0,1,0,2,1,4
5,1,0,0,1701,2001,2,55394.17,0,1,0,2,3,4
5,2,0,0,4034,2008,4,59954.94,0,1,1,2,3,4
5,3,0,0,3471,1963,2,145739.79,0,0,1,1,0,4
5,3,1,0,4361,1956,4,53656.66,0,1,1,1,3,2
0,3,1,0,1232,2012,3,35014.22,0,1,1,2,3,2
2,2,0,0,1000,1998,3,49434.03,0,1,1,2,3,4
5,3,0,0,3896,1939,1,133619.95,0,1,0,0,0,4
5,3,1,0,3151,1992,3,505.6952,1,1,1,1,1,2
5,2,0,0,3590,2001,2,50866.22,0,1,1,2,3,4
0,3,0,0,2333,2006,2,126593.79,0,1,0,2,0,4
1,1,0,0,4360,2009,3,55713.88,0,1,0,2,3,4
5,2,1,0,1792,2001,2,74030.93,0,1,0,2,2,2
5,2,0,0,3747,1994,3,56315.5,0,1,1,1,3,4
5,3,0,0,1918,2005,1,120788.02,0,1,1,2,0,4
5,3,0,0,490,1928,2,136157.35,0,1,1,0,0,4
5,1,1,0,2208,2001,2,60615.23,0,1,0,2,3,2
4,2,1,0,686,1801,3,17261.3,0,1,0,0,1,2
0,0,0,1,34346,2000,4,72665.49,0,1,1,2,2,3
5,0,1,0,61171,1987,0,198846.65,0,1,1,1,0,2
5,2,1,0,860,1992,4,80719.43,0,1,1,1,2,2
0,2,0,0,381,1997,4,105.08,1,1,0,2,1,4
5,1,1,0,2702,1996,1,34908.02,0,1,0,2,3,2
5,2,1,1,907,2006,4,114717.93,0,1,1,2,0,1
0,1,0,0,20525,2004,4,100271.46,0,1,1,2,2,4
5,2,0,0,3156,1958,4,211405.6,0,1,0,1,0,4
5,3,1,0,199,2000,4,51075.07,0,1,1,2,3,2
5,3,1,0,99,1977,4,16635.6,0,1,1,1,1,2
5,3,0,1,2632,1995,3,66822.96,0,1,0,1,3,3
5,3,1,0,1963,1999,3,49482.51,0,1,0,2,3,2
5,2,1,0,2053,1998,1,384.1055,1,1,1,2,1,2
0,2,0,0,3018,1920,2,104.23,1,1,0,0,1,4
5,2,0,0,752,1970,2,102037.58,0,1,0,1,2,4
2,2,0,1,2005,1979,2,131375.82,0,1,0,1,0,3
5,1,0,0,2821,1887,2,102238.39,0,1,0,0,2,4
5,3,1,1,1065,1959,2,164781.05,0,1,0,1,0,1
0,3,0,0,1600,1943,2,230.14,1,1,1,0,1,4
0,2,0,0,116,1925,2,246.19,1,1,0,0,1,4
0,2,1,0,-17,2007,2,129753.18,0,1,0,2,0,2
2,3,1,0,3730,1994,2,11810.36,0,1,1,1,1,2
5,1,1,0,5831,2007,4,5161.33,0,1,0,2,1,2
5,2,1,0,500,1989,2,113418.8,0,1,1,1,0,2
5,2,0,0,1016,1996,2,146377.98,0,1,1,2,0,4
5,3,1,0,2420,1872,2,86266.26,0,1,1,0,2,2
5,0,0,1,910,2012,2,104019.54,0,1,1,2,2,3
5,2,1,0,144,2006,4,66773.59,0,1,1,2,3,2
5,2,0,0,610,1997,4,119909.52,0,1,1,2,0,4
1,3,1,0,2388,1885,1,120339.13,3,1,0,0,0,2
5,3,1,1,929,2013,4,169104.93,0,1,1,2,0,1
5,1,1,0,2611,2011,4,109328.33,0,0,1,2,0,2
5,2,0,0,1536,1995,2,19259.07,0,1,1,1,1,4
5,3,0,0,2258,1998,2,20013.09,0,1,1,2,1,4
5,2,0,0,840,1999,2,76267.1,0,1,1,2,2,4
1,1,1,0,94,2012,3,17339.2,0,1,1,2,1,2
5,2,0,1,1572,1998,4,111413.21,0,1,0,2,0,3
5,3,0,0,4122,2011,3,153396.94,0,0,1,2,0,4
5,2,1,0,2964,1919,3,137878.09,0,1,1,0,0,2
0,2,0,0,990,2000,4,386.0293,1,1,0,2,1,4
0,3,1,0,3135,1881,2,82451.79,0,1,1,0,2,2
5,2,0,0,3783,2008,3,110127.35,0,1,1,2,0,4
5,3,0,0,459,1998,0,154682.53,0,0,1,2,0,4
5,2,0,0,1070,1960,1,69765.81,0,1,0,1,3,4
2,3,1,1,3710,1979,1,20610.17,0,1,1,1,1,1
5,3,1,0,1981,2005,4,84586.32,0,0,1,2,2,2
0,3,0,0,3509,2006,2,80561.61,0,0,0,2,2,4
0,3,0,0,660,1975,1,146104.93,0,1,0,1,0,4
5,1,1,0,2183,2004,3,38546.81,0,1,0,2,3,2
0,1,1,0,2950,1999,3,17916.46,0,1,1,2,1,2
5,3,1,0,3885,1961,4,78587.67,2,1,1,1,2,2
0,2,0,0,4263,1998,2,160.0882,1,1,0,2,1,4
5,3,0,0,20134,2006,2,318446.05,0,1,1,2,0,4
5,2,1,1,2940,1996,2,78183.49,0,1,1,2,2,1
0,3,1,0,97022,1892,0,94958.94,0,1,0,0,2,2
5,1,1,0,182,1999,4,50581.41,0,1,0,2,3,2
5,3,1,1,2888,1996,4,78172.05,0,1,1,2,2,1
5,3,1,0,2407,1992,2,69124.3,0,0,1,1,3,2
5,3,1,0,28730,1979,2,76465.4,0,1,1,1,2,2
5,2,1,0,183,1989,1,42657.46,0,1,1,1,3,2
5,3,1,0,1073,1886,4,46635.25,0,1,1,0,3,2
5,3,0,0,1570,2008,1,86060.21,0,0,1,2,2,4
5,1,1,0,1189,1999,2,508.8883,1,1,0,2,1,2
5,1,0,0,1168,2001,3,32125.12,0,1,0,2,1,4
5,3,1,0,518,2002,1,130781.13,0,0,1,2,0,2
5,1,1,1,1736,1872,3,126503.87,0,1,0,0,0,1
5,1,1,0,4844,1973,4,105269.56,0,1,1,1,2,2
5,0,1,0,1570,1984,1,81956.42,0,0,1,1,2,2
5,2,1,0,546,2006,4,93697.92,0,1,1,2,2,2
5,3,0,0,2530,2006,3,66865.97,0,0,1,2,3,4
5,3,1,0,105683,1998,4,118911.27,0,1,1,2,0,2
5,2,1,0,1177,2007,2,188857.52,0,1,1,2,0,2
5,3,0,0,1950,2013,4,60665.05,0,1,0,2,3,4
2,2,0,1,176,1943,4,5401.14,0,1,1,0,1,3
5,2,1,1,1535,2003,4,128294.66,0,1,1,2,0,1
5,3,0,0,4178,1988,1,104572.62,0,1,0,1,2,4
2,3,1,0,1285,1968,3,39913.98,0,1,1,1,3,2
5,3,0,0,2379,2013,4,59389.85,0,1,1,2,3,4
5,3,1,0,2716,1976,2,176480.88,0,1,1,1,0,2
5,2,1,0,5620,2006,2,75468.65,0,1,1,2,2,2
5,1,1,0,584,1968,3,688.1266,1,1,0,1,1,2
0,3,0,0,1695,1989,2,108823.58,0,1,0,1,0,4
5,2,0,0,779,1999,3,39027.98,0,1,0,2,3,4
5,2,1,0,2064,1996,2,74902.63,0,1,0,2,2,2
0,2,0,0,350,1996,4,154.53,1,1,0,2,1,4
5,3,1,0,5019,1994,4,131588.11,0,1,1,1,0,2
5,1,1,0,3606,2000,1,144226.58,0,1,0,2,0,2
1,2,1,0,1957,1982,2,337.8539,1,1,0,1,1,2
5,3,0,0,2712,2013,2,121382.77,0,0,1,2,0,4
5,3,1,0,2888,1926,1,32171.13,0,1,1,0,1,2
5,0,1,0,3863,2007,1,85605.51,0,1,1,2,2,2
5,2,0,0,154,2008,2,130081.59,0,1,1,2,0,4
5,2,0,0,3294,2007,1,40836.21,0,1,1,2,3,4
5,2,1,0,3041,2004,4,116867.59,0,1,1,2,0,2
2,0,0,0,465,1989,2,9107.57,0,1,1,1,1,4
5,1,0,0,2123,1968,2,231.938,1,1,0,1,1,4
5,2,1,0,2250,1976,2,72358.39,0,1,1,1,2,2
5,3,0,1,1790,1990,4,184360.4,0,1,1,1,0,3
5,3,1,0,3147,2008,1,97101.9,0,1,1,2,2,2
5,2,1,0,2206,2010,2,88292.44,0,0,0,2,2,2
5,3,1,0,1614,1899,2,27948.84,0,1,1,0,1,2
5,0,1,0,2098,2010,4,7794.05,0,1,1,2,1,2
5,3,0,0,2443,1958,1,99714.22,0,1,1,1,2,4
5,2,0,0,2123,1904,3,118.76,1,1,1,0,1,4
0,2,1,0,3051,1989,3,150210.82,0,1,1,1,0,2
5,3,0,1,3405,2014,4,53826.46,0,1,1,2,3,3
5,1,1,0,58630,1804,3,10581.31,0,1,0,0,1,2
5,2,1,0,698,2012,2,26538.72,0,1,0,2,1,2
2,3,0,0,2504,2001,4,67130.63,0,1,1,2,3,4
5,2,0,0,1574,2012,4,3080.38,0,1,1,2,1,4
5,2,0,1,558,1873,4,95668.77,0,1,1,0,2,3
5,0,1,0,3725,1996,4,12740.76,0,1,1,2,1,2
0,2,0,1,7609,2006,4,85095.73,0,1,1,2,2,3
5,3,0,0,2233,2005,4,87796.81,0,0,1,2,2,4
5,2,0,0,1524,1928,3,72723.49,0,1,0,0,2,4
5,3,0,0,3711,2010,2,72925.13,0,1,0,2,2,4
5,3,1,0,4675,1995,3,99587.17,0,1,1,1,2,2
5,3,1,0,2920,1999,1,59726.06,0,1,1,2,3,2
5,2,1,0,1855,1980,4,142770.49,0,1,0,1,0,2
5,2,1,0,2984,1995,1,114781.64,0,0,1,1,0,2
5,3,0,0,2497,2011,1,268110.52,0,1,1,2,0,4
5,1,1,0,4727,1990,1,53952.84,0,1,0,1,3,2
5,3,1,0,4163,1999,1,38763.04,0,1,1,2,3,2
5,3,1,0,1467,1931,4,58560.83,0,1,1,0,3,2
5,2,0,0,2922,1823,4,72846.99,0,1,0,0,2,4
5,2,1,0,4485,1995,4,116908.85,0,1,1,1,0,2
5,3,0,0,68,1994,4,43182.32,0,1,0,1,3,4
5,0,0,0,1570,2004,2,153971.89,0,1,1,2,0,4
1,2,0,0,317,1995,2,40784.62,0,1,0,1,3,4
5,1,1,0,2983,2005,2,59079.03,0,1,1,2,3,2
5,2,0,1,4880,2002,4,154900.66,0,1,1,2,0,3
5,2,0,1,241,2012,3,45991.89,0,1,0,2,3,3
2,0,1,1,2208,1981,4,45234.24,0,1,1,1,3,1
5,2,1,0,1465,1996,4,176620.95,0,1,1,2,0,2
5,2,1,0,3342,1998,2,106700.22,0,1,0,2,2,2
5,2,0,0,498,2004,4,43241.55,0,1,0,2,3,4
5,3,1,0,522,2004,2,48782.46,0,1,1,2,3,2
2,1,1,0,2856,1884,4,38219.83,0,1,0,0,3,2
0,2,0,0,38,1993,0,111337.27,0,1,0,1,0,4
5,2,0,0,426,1998,4,123688.44,0,1,0,2,0,4
5,2,1,0,2309,2008,3,144429.73,0,1,0,2,0,2
0,2,1,0,4432,1956,4,502.9275,1,1,0,1,1,2
5,3,1,0,1675,2007,3,116490.94,0,1,1,2,0,2
5,2,1,0,1598,1977,3,211621.68,0,0,0,1,0,2
5,2,1,0,1114,2005,4,44663.65,0,1,1,2,3,2
5,3,0,0,422,2010,3,172309.71,0,1,1,2,0,4
4,1,1,0,318,1998,1,77605.78,0,1,0,2,2,2
5,3,1,0,20583,1999,1,30240.82,0,1,1,2,1,2
5,2,1,0,47866,1973,3,113425.18,0,1,1,1,0,2
5,3,0,0,4875,1997,1,115070.58,0,0,0,2,0,4
5,3,1,0,15468,2007,3,15968.4,0,1,0,2,1,2
0,3,1,0,1834,1971,2,2862.98,0,1,1,1,1,2
5,3,1,1,3530,1968,2,73918.6,0,1,1,1,2,1
0,0,1,0,2691,2014,2,27471.41,0,1,1,2,1,2
5,3,1,0,1956,2012,3,27426.08,0,1,1,2,1,2
1,2,1,0,521,1984,2,97623.28,0,1,1,1,2,2
2,3,0,0,57272,1985,3,134632.02,0,1,0,1,0,4
5,3,1,0,470,1999,2,717.5184,1,1,0,2,1,2
0,2,0,0,2163,2006,3,245890.1,0,1,1,2,0,4
5,1,1,0,403,2003,1,94323.04,0,1,0,2,2,2
5,2,0,0,3355,2000,4,31789.85,0,1,0,2,1,4
5,2,1,0,5246,1996,3,29052.61,0,1,0,2,1,2
2,2,1,1,27,1999,3,85195.12,0,1,1,2,2,1
5,3,1,0,4064,1989,4,138005.15,0,1,1,1,0,2
2,2,0,0,2459,1983,1,166149.05,0,1,1,1,0,4
5,3,0,0,1895,2000,4,20187.62,0,1,1,2,1,4
5,3,1,0,1076,2011,3,33413.24,0,1,1,2,1,2
0,2,1,0,2137,1990,3,28.9508,1,1,1,1,1,2
1,3,0,0,932,1981,2,85677.02,0,1,1,1,2,4
2,3,0,0,4202,1995,2,140820.67,0,0,0,1,0,4
2,3,1,0,22104,1995,2,88057.42,0,1,1,1,2,2
5,3,1,0,196,2008,1,141986.04,0,1,1,2,0,2
5,3,0,0,781,2003,3,78704.06,0,1,1,2,2,4
0,3,0,0,30305,2007,3,49365.93,0,1,0,2,3,4
5,2,1,0,3543,2001,1,135625.17,0,1,0,2,0,2
0,2,1,0,1398,1993,4,401.5855,1,1,0,1,1,2
5,3,0,0,1303,1971,4,84364.32,0,1,0,1,2,4
5,2,1,0,728,1966,4,66561.26,0,1,1,1,3,2
1,3,0,0,481,1866,2,10355.64,0,1,0,0,1,4
0,3,1,0,208,1992,1,9085.67,0,1,1,1,1,2
5,2,0,0,338605,1984,2,72788.85,0,1,0,1,2,4
5,3,0,0,1635,2007,2,56040.59,0,1,1,2,3,4
1,2,0,0,282,2014,2,521.7731,1,1,0,2,1,4
5,2,1,0,3849,2004,1,27778.12,0,1,1,2,1,2
5,1,1,0,674,1993,2,6093.16,0,1,0,1,1,2
5,2,0,0,112,1965,2,87629.79,0,1,0,1,2,4
2,3,1,0,1047,2001,4,100354.27,0,0,1,2,2,2
5,3,0,1,2264,1991,2,133255.64,0,1,1,1,0,3
5,1,1,0,3262,2006,3,47341.75,0,1,1,2,3,2
2,0,1,0,1194,1913,3,44192.7,0,1,1,0,3,2
2,2,1,1,740,1972,3,40647.39,0,0,1,1,3,1
5,3,1,0,3595,2006,4,34295.48,0,0,1,2,3,2
5,3,0,0,2206,1997,2,109169.86,0,0,0,2,0,4
1,2,0,0,38,2005,4,49.9985,1,1,0,2,1,4
5,3,1,0,1459,1817,4,24516.21,0,0,1,0,1,2
0,3,1,0,2707,1993,1,5272.36,0,1,1,1,1,2
2,3,1,0,1995,2012,2,106631.92,0,1,1,2,2,2
1,3,1,0,1360,1989,2,17788.04,0,1,1,1,1,2
2,3,1,0,2589,1993,3,56113.16,0,1,1,1,3,2
5,3,1,0,4495,2006,4,46366.46,0,1,1,2,3,2
5,2,0,0,1750,2009,4,116074.0,0,1,1,2,0,4
5,1,1,0,651,1891,2,135798.49,0,1,0,0,0,2
5,3,1,0,4472,1954,2,160209.27,0,1,1,1,0,2
0,3,1,0,2278,2000,2,21518.72,0,1,1,2,1,2
5,1,0,0,2996,1996,3,20278.4,0,1,0,2,1,4
5,2,0,1,2406,1971,4,51608.86,0,1,1,1,3,3
0,2,1,0,2268,2014,2,89037.45,0,1,1,2,2,2
1,1,0,0,10222,1981,2,137880.88,0,1,0,1,0,4
0,0,0,0,5540,1964,2,87498.46,0,1,1,1,2,4
5,3,0,0,170,1945,3,122013.08,0,1,0,0,0,4
2,1,1,0,834,1995,3,23324.54,0,1,0,1,1,2
5,2,0,0,1965,2009,3,65749.92,0,1,0,2,3,4
5,3,1,0,1042,1979,2,31801.84,0,1,1,1,1,2
5,2,0,1,2471,1999,3,100860.9,0,1,1,2,2,3
5,2,1,0,3331,2004,3,140328.15,0,1,0,2,0,2
5,2,1,1,1688,1971,4,80772.41,0,1,1,1,2,1
5,2,1,0,605,1994,4,66972.41,0,1,1,1,3,2
5,2,1,0,5239,2003,2,84506.77,0,1,1,2,2,2
5,3,0,0,5905,1982,4,140561.56,0,0,1,1,0,4
5,2,1,0,118,1864,4,162239.39,0,1,1,0,0,2
5,1,1,0,882,1996,4,40855.37,0,1,0,2,3,2
2,1,1,0,24399,2009,2,192376.49,0,1,0,2,0,2
0,2,1,0,1403,2005,4,106581.74,0,0,1,2,2,2
5,3,1,0,2114,1996,3,5224.21,0,1,1,2,1,2
2,3,1,0,2720,1996,2,63944.81,0,1,1,2,3,2
5,2,0,0,627,2012,4,118010.07,0,0,0,2,0,4
4,3,0,0,885,2009,2,50041.81,0,1,1,2,3,4
5,1,1,0,2666,2004,4,102120.76,0,1,1,2,2,2
5,2,1,0,1843,1987,2,113727.41,0,1,1,1,0,2
5,2,1,0,541,2008,4,91292.18,0,1,1,2,2,2
5,3,1,0,119168,1980,3,118217.28,0,1,1,1,0,2
2,0,1,0,2098,1855,2,101422.95,0,1,1,0,2,2
0,2,0,0,338,2006,4,131422.15,0,0,1,2,0,4
5,2,1,0,1257,2009,4,36388.58,0,1,1,2,3,2
5,2,0,0,1200,1993,2,488.0313,1,1,0,1,1,4
5,1,1,0,2000,1934,4,86692.85,0,0,0,0,2,2
0,2,1,0,1845,1954,4,101.99,1,1,0,1,1,2
5,2,0,0,186,2012,4,103414.25,0,1,0,2,2,4
5,3,1,0,52,2013,1,112522.99,0,0,1,2,0,2
5,3,1,0,264,1996,2,69875.05,0,1,1,2,3,2
0,2,0,0,3972,2007,3,63152.63,0,1,0,2,3,4
5,2,1,0,508,1923,4,102219.15,0,1,1,0,2,2
2,0,1,0,5089,2002,2,51003.12,0,1,1,2,3,2
1,2,0,0,2716,1911,3,56111.63,0,1,0,0,3,4
5,3,1,0,488,2011,4,138562.76,0,0,1,2,0,2
5,2,1,0,1111,1995,4,33712.67,0,1,1,1,1,2
5,3,1,0,1574,1985,1,29222.09,0,1,1,1,1,2
5,3,0,0,608,1985,4,109148.67,0,1,1,1,0,4
5,2,0,0,1720,1977,2,50233.3,0,1,0,1,3,4
5,1,0,0,496,2006,1,120169.95,0,1,1,2,0,4
5,3,0,0,1536,2007,1,22667.46,0,0,1,2,1,4
5,3,0,0,110,1995,2,27174.9,3,1,0,1,1,4
5,3,1,0,1839,2005,1,40695.87,0,1,1,2,3,2
5,2,0,1,3222,2000,4,144728.15,0,1,1,2,0,3
5,1,0,0,2780,2013,3,77774.67,0,1,1,2,2,4
5,3,1,0,3740,1856,2,1481.4,0,1,1,0,1,2
5,3,0,0,1003,1972,4,71414.91,0,0,1,1,2,4
5,3,0,0,2084,2007,1,1959.97,0,0,1,2,1,4
5,3,1,0,1841,1968,2,14077.58,0,1,1,1,1,2
5,1,1,0,5260,1986,1,70285.33,0,1,0,1,2,2
5,1,1,1,2797,1923,2,87740.6,0,1,0,0,2,1
4,0,0,1,3226,2001,2,94574.44,0,1,0,2,2,3
2,0,1,0,625,1885,3,61976.91,0,1,1,0,3,2
5,3,0,0,101159,2010,3,85621.41,0,0,0,2,2,4
5,2,0,1,20536,2016,4,117973.61,0,1,1,2,0,3
5,1,0,0,1632,1888,2,1600.01,0,1,0,0,1,4
5,3,1,0,4522,2004,3,75478.89,0,1,1,2,2,2
4,1,1,0,3182,2006,2,50090.44,0,1,0,2,3,2
5,3,1,0,83371,2011,3,125796.26,0,0,1,2,0,2
1,3,0,0,2507,1981,4,113381.58,0,1,1,1,0,4
5,3,1,0,743,2000,1,269990.25,0,1,1,2,0,2
2,3,0,1,4798,1989,2,22869.08,0,1,1,1,1,3
5,3,1,0,3860,2007,2,24821.8,0,1,1,2,1,2
5,2,1,0,1155,1996,2,158023.71,0,0,1,2,0,2
2,3,1,1,1082,1994,2,137411.29,0,1,0,1,0,1
2,0,1,1,5815,1847,3,47486.45,0,1,1,0,3,1
0,2,1,0,517,2008,2,84396.67,0,1,0,2,2,2
0,3,0,0,734,1887,0,147139.42,0,1,1,0,0,4
5,2,0,0,1863,1998,4,83519.71,0,0,1,2,2,4
5,0,1,1,5096,2004,3,46663.35,0,1,1,2,3,1
5,3,0,0,3006,2004,4,65865.69,0,1,0,2,3,4
5,3,0,0,15,2003,2,139339.16,0,1,1,2,0,4
5,2,1,0,3639,2000,2,68523.41,0,1,1,2,3,2
5,1,1,0,15052,1999,4,94640.66,0,1,0,2,2,2
1,3,0,0,1089,2003,2,20974.13,0,1,0,2,1,4
5,2,0,0,78,2012,3,25645.33,0,1,0,2,1,4
5,1,0,0,2953,1998,2,253.7458,1,1,0,2,1,4
5,3,0,1,1330,2013,1,91335.08,0,1,1,2,2,3
2,3,1,0,2696,2002,3,31708.91,0,1,1,2,1,2
5,3,1,0,1147,1995,4,68007.36,0,1,1,1,3,2
5,2,1,0,4479,1990,0,61493.72,0,0,1,1,3,2
2,0,0,0,135548,2003,2,31495.28,0,1,1,2,1,4
2,0,0,0,3115,2006,2,25114.1,0,1,1,2,1,4
5,3,0,0,546,2014,4,149133.36,0,1,1,2,0,4
5,3,1,0,717,1948,4,116370.47,0,1,1,1,0,2
5,0,0,0,2377,1989,2,58088.92,0,1,1,1,3,4
4,2,0,0,2512,1968,1,52.8519,1,1,0,1,1,4
5,2,1,0,1889,2005,3,115310.83,0,0,0,2,0,2
5,1,0,0,2995,1981,1,115651.81,2,1,0,1,0,4
5,0,0,0,3304,1994,2,17157.19,0,1,1,1,1,4
2,3,0,1,606,2006,3,77925.25,0,1,1,2,2,3
5,1,1,0,32723,1972,4,107985.54,0,1,1,1,0,2
5,1,1,0,86,2012,2,48850.8,0,1,0,2,3,2
5,2,1,0,2503,2007,3,111651.49,0,1,0,2,0,2
5,1,1,0,19911,1993,1,57520.05,0,1,1,1,3,2
2,3,1,0,951,1999,4,8431.77,0,1,1,2,1,2
1,2,1,0,1737,1996,2,110257.88,0,1,0,2,0,2
5,0,1,0,1066,2001,2,204.6484,1,1,1,2,1,2
1,1,0,0,50240,1985,2,604.0816,1,1,1,1,1,4
5,3,1,0,1658,2012,4,62758.74,0,1,1,2,3,2
5,2,1,0,5045,1977,3,61905.11,0,1,1,1,3,2
0,2,0,0,1946,1820,4,60010.19,0,0,1,0,3,4
0,2,1,0,726,2006,3,70217.86,0,1,1,2,2,2
5,3,0,0,1275,1873,4,127425.43,0,0,1,0,0,4
0,3,1,0,4001,2005,4,68142.63,0,0,1,2,3,2
2,0,1,0,818,1947,4,87635.03,0,1,1,1,2,2
5,0,1,0,724,1855,4,31.1755,1,1,1,0,1,2
0,2,1,0,1232,2003,4,581.9219,1,1,0,2,1,2
5,3,1,0,4487,1946,4,62416.6,0,0,1,1,3,2
2,2,0,0,4645,2010,3,12093.05,0,1,1,2,1,4
5,2,0,0,3650,1983,2,55985.35,0,1,1,1,3,4
5,3,1,0,4758,1817,2,79144.37,0,1,1,0,2,2
2,1,1,1,2970,1976,4,62170.47,0,1,1,1,3,1
5,2,1,0,2620,1985,4,33302.48,0,1,1,1,1,2
2,1,1,0,1274,2007,3,19170.82,0,1,0,2,1,2
5,3,1,0,3402,1821,4,96519.22,0,1,1,0,2,2
2,3,0,0,3382,1847,3,5637.79,0,1,1,0,1,4
2,3,1,0,785,1934,3,28778.55,0,1,1,0,1,2
1,2,1,0,1243,1997,4,118.43,1,1,1,2,1,2
5,1,0,0,1341,2009,3,458.5898,1,1,0,2,1,4
0,2,0,0,162,1994,4,74880.65,0,1,1,1,2,4
0,2,1,0,1308,2010,3,88764.1,0,1,1,2,2,2
5,1,0,1,1806,2001,4,82442.81,0,1,1,2,2,3
0,3,0,0,1463,1995,4,157909.49,0,1,1,1,0,4
2,2,1,0,1420,1970,3,144060.84,0,1,1,1,0,2
5,3,1,0,1569,2005,4,107862.99,0,1,1,2,0,2
5,2,0,0,1325,2006,2,3732.43,0,1,0,2,1,4
5,2,1,0,3522,1853,3,96273.78,0,1,1,0,2,2
5,3,1,0,2059,1989,3,31655.41,0,1,1,1,1,2
5,2,1,0,604,1880,1,216188.09,0,1,1,0,0,2
5,2,1,0,2743,1954,4,109641.6,0,1,1,1,0,2
5,2,1,0,1708,1919,4,20844.04,0,1,1,0,1,2
5,3,0,0,1929,2005,2,86368.98,0,1,0,2,2,4
1,3,1,0,2386,1977,2,28650.78,0,1,1,1,1,2
5,3,1,1,183,1947,4,40820.77,0,1,1,1,3,1
2,0,0,0,32415,2010,3,682.51,0,1,1,2,1,4
0,3,1,0,2320,1999,1,121770.31,0,1,1,2,0,2
5,2,0,0,472,1973,3,100.7651,1,1,0,1,1,4
5,2,1,0,4300,1938,0,30222.56,0,1,1,0,1,2
5,1,1,0,4735,1857,3,110109.23,0,1,0,0,0,2
5,2,1,0,1906,2008,3,96837.38,0,1,1,2,2,2
5,3,1,0,2549,1911,3,74414.81,0,1,1,0,2,2
2,0,1,1,1438,1991,4,28872.55,0,1,0,1,1,1
2,0,1,0,2160,1976,3,109286.09,0,1,0,1,0,2
2,2,1,0,2440,2005,3,66085.0,0,1,1,2,3,2
5,2,0,0,573,2015,3,94507.94,0,1,0,2,2,4
5,3,1,0,3808,2011,2,5085.89,0,1,1,2,1,2
5,2,1,0,4042,1970,2,129952.96,0,1,1,1,0,2
2,1,0,0,1247,1899,3,91248.15,0,1,0,0,2,4
5,1,1,0,3073,1866,4,112568.07,0,1,0,0,0,2
5,2,1,0,2778,2000,2,78189.56,0,1,0,2,2,2
5,3,0,0,2251,1907,2,69591.39,0,0,1,0,3,4
5,3,0,0,2223,1997,1,43427.27,0,1,1,2,3,4
5,3,0,1,1446,2006,4,115610.99,0,1,1,2,0,3
2,3,0,1,14976,1968,2,88929.8,0,1,0,1,2,3
0,2,1,0,453,2007,2,294.882,1,1,0,2,1,2
5,2,1,0,4616,1993,4,31225.02,0,1,0,1,1,2
5,2,1,0,3461,1946,3,113120.97,0,1,1,1,0,2
0,0,0,0,3706,2004,2,94510.83,0,1,0,2,2,4
5,1,0,0,1361,2001,2,137993.5,0,1,0,2,0,4
0,2,0,1,3881,2010,3,37813.1,0,1,1,2,3,3
5,3,1,0,19337,1969,2,82905.54,0,1,0,1,2,2
5,0,0,0,846,1942,1,115472.07,0,1,1,0,0,4
5,3,1,0,1872,2005,2,77632.48,0,1,1,2,2,2
5,2,0,0,2660,2000,4,264.5998,1,1,1,2,1,4
0,0,1,0,2550,1999,3,84.1165,1,1,0,2,1,2
0,2,1,0,1427,1996,4,74414.52,0,1,0,2,2,2
5,2,1,1,123,2004,3,142968.33,0,1,0,2,0,1
1,3,1,0,1238,2013,2,25999.0,0,1,1,2,1,2
5,3,0,0,3557,2005,4,150203.91,0,1,0,2,0,4
5,2,0,1,2928,1957,4,44831.2,0,1,1,1,3,3
5,3,1,0,4120,2008,1,43412.68,0,1,1,2,3,2
5,3,0,0,2325,1865,3,67889.69,0,1,0,0,3,4
2,3,1,0,2801,1997,3,64591.13,0,1,1,2,3,2
2,3,0,0,839,1986,4,146281.53,0,0,1,1,0,4
5,2,0,0,2781,1979,1,32805.6,0,1,1,1,1,4
2,3,1,0,920,2004,2,524.76,0,1,1,2,1,2
3,1,1,0,3834,2012,4,101733.69,0,1,0,2,2,2
1,0,0,0,4818,2013,1,29171.47,0,1,1,2,1,4
